Relevance,QueryId,DocumentId,DocumentLink
2,32,3,http://textpesni.com/Kuda-letit-tvoiy-kosmicheskiiy-korabl/
2,32,4,http://sprashivai.ru/___katyha___
2,32,5,http://morrus.com/
1,32,6,http://myamerica.isuperdesign.com/
1,32,7,http://chocolate-slim-one.ru/
1,32,8,http://ksebesluboviu.ru/
1,32,9,http://litsoch.ru/referats/read/248661
1,32,10,http://litsoch.ru/referats/read/248661
4,33,0,https://otvet.mail.ru/question/195747568
4,33,1,http://www.bolshoyvopros.ru/questions/2220038-shokolad-prihodit-iz-kakao-bobov-vse-boby-ovoschi-shokolad-ovosch.html
4,33,2,http://obsuzhday.com/q/98359838
3,33,3,http://www.inpearls.ru/152579
3,33,4,http://vk.com/club28969062
3,33,5,https://ok.ru/group/51855433662660/topic/62027160710084
3,33,6,http://statuso.ru/status/63369
2,33,7,http://www.galya.ru/catd_new_page.php?id=2667546
2,33,8,http://blackquote.ru/shokolad-dobyivayut-iz-kakao-bobov-bobyi--ovoschi-sahar--citata-60904
2,33,9,http://www.voprosnik.ru/forum/poll/671035/%D0%92%D0%BA%D1%83%D1%81%D0%BD%D1%8B%D0%B9-%D0%BB%D0%B8-%D1%88%D0%BE%D0%BA%D0%BE%D0%BB%D0%B0%D0%B4-%D0%B8%D0%B7-%D0%9B%D1%8C%D0%B2%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%BE%D1%97-%D0%BC%D0%B0%D0%B9%D1%81%D1%82%D1%80%D0%B5%D0%BD%D1%96-%D1%88%D0%BE%D0%BA%D0%BE%D0%BB%D0%B0%D0%B4%D1%83
2,33,10,http://www.100sp.ru/good/163123393
1,33,11,http://bibo.kz/soveti/773263-shokolad-dobyvayut-iz-kakao-bobov-boby-ovoschi.html
1,33,12,http://ask.fm/Sveet_
1,33,13,http://mumotiki.ru/node/2609
1,33,14,http://reseto.com/story.php?2525
1,33,15,http://www.myshared.ru/slide/1102147/
1,33,16,http://recepti.kz/recepti-zdorovia/957-shokolad-dobyvayut-iz-kakao-bobov-boby-ovoschi.html
1,33,17,http://www.diets.ru/post/396956/
1,33,18,http://sprashivalka.com/tqa/q/28490434
0,33,19,http://podelise.ru/docs/76165/index-2917.html
0,33,20,http://ilive.com.ua/food/kakao-boby_89495i16123.html
0,33,21,http://kakao-makao.ru/kakao-bobyi-frukt-ili-ovoshh
0,33,22,http://loopy.ru/?def=%D0%B1%D0%BE%D0%B1%D1%8B+%D0%B4%D0%BB%D1%8F+%D1%88%D0%BE%D0%BA%D0%BE%D0%BB%D0%B0%D0%B4%D0%B0
0,33,23,http://meta.kz/interesnie-fakti/949989-shokolad-dobyvayut-iz-kakao-bobov-boby-ovoschi.html
0,33,24,http://designtorg.ru/shokolad-dobyivayut-iz-kakao-bobov-bobyi-ovoshhi/
0,33,25,http://mppnik.ru/publ/1011-proizvodstvo-shokolada-pervichnaya-obrabotka-kakao-bobov.html
0,33,26,http://vilingstore.net/Eda-i-napitki-c12/lyubimaya-sladost--shokolad-i20597
4,34,0,http://obsuzhday.com/q/98359597
4,34,1,http://otvet.mail.ru/question/194463516/
4,34,2,http://otvet.mail.ru/mail/lidiatoarca
3,34,3,http://sprashivalka.com/q/1035189752
3,34,4,http://www.bolshoyvopros.ru/questions/1969552-pochemu-supergeroi-nosjat-trusy-poverh-triko.html
3,34,5,http://pikabu.ru/story/pochemu_supergeroi_nosyat_trusyi_poverkh_triko_1952268
2,34,6,http://www.forum.mista.ru/topic.php?id=465760
2,34,7,http://rusdemotivator.ru/demotivatory-polzovatelej/48668-nu-pochemu-vse-supergeroi-nosyat-trusy-poverx-odezhdy.html
2,34,8,http://moviez.su/professiya_kino/26980-pochemu-supergeroi-nosyat-trusy-poverh-triko.html
1,34,9,http://kruzhok.diary.ru/p163915886.htm
1,34,10,http://ask.fm/id159587360/answers/124843599969
1,34,11,http://podrostkoff.ru/seks/pochemu-devushki-ne-nosyat-trusy.html
1,34,12,http://rivetina.livejournal.com/88489.html
1,34,13,http://answiki.org/419-pochemu-u-supergeroev-trusy-poverh-shtanov.html
1,34,14,http://www.dezinfo.net/foto/62041-mister-sato-nadevaet-trusy-na-lico-v-nadezhde-stat.html
1,34,15,https://thequestion.ru/questions/3671/pochemu-vse-amerikanskie-supergeroi-nosyat-obtyagivayushuyu-odezhdu
1,34,16,http://videomanuel.com/v/ggVhHjXXlZM
0,34,17,http://nirvana.fm/~blog/92970_Pochemu_supergeroi_nosyat_trusy_poverh_triko_
0,34,18,http://reseto.com/index.php?page=82
0,34,19,http://owap.so/one1952268/
0,34,20,https://fotostrana.ru/ask/83746697/
0,34,21,http://amigos.lv/ru/qna?id=120807
0,34,22,http://www.pressa.tv/prikolnoe/14042-yaponskiy-fetish-pantying-ili-zachem-yaponcy-nadevayut-na-lico-trusy-eksperiment-yaponskogo-blogera.html
0,34,23,http://seeminecraft.ru/video/ggVhHjXXlZM
0,34,24,http://www.comicstreet.ru/blogs/blog/interesnye-fakty-o-supergeroyah
0,34,25,http://blogpi.org/archives/12672
0,34,26,https://vk.com/id235394471
0,34,27,http://i.ytimg.com/vi/CeOVjmjGfFY/hqdefault.jpg
4,35,0,https://otvet.mail.ru/question/194359151
4,35,1,http://reseto.com/story.php?2523
4,36,0,http://otvet.mail.ru/mail/viktor.soroka.62
4,36,1,http://reseto.com/story.php?2522
3,36,2,http://sprashivai.ru/ignatik69
3,36,3,http://amigos.lv/en/qna?id=77266
3,36,4,http://www.amigos.inbox.lv/lv/qna?uid=423808
2,36,5,http://space37.oooopss.com/
4,37,0,https://vk.com/club129261641
4,37,1,http://otvet.mail.ru/mail/zzz234aaa
3,37,2,http://love.mail.ru/ru/mb963990491
3,37,3,http://www.bolshoyvopros.ru/questions/4460-chto-budet-esli-vas-ispugajut-do-polusmerti-dvazhdy.html
3,37,4,http://www.amigos.inbox.lv/lv/qna?uid=423808
3,37,5,http://sprashivalka.com/q/1035081061
2,37,6,http://bibo.kz/kipa/1029719-xxx-chto-budet-esli-ispugatsya-do-polusmerti-dva-raza-podryad.html
2,37,7,http://seleznoyv.livejournal.com/
2,37,8,http://obsuzhday.com/q/4164437
2,37,9,http://www.galya.ru/clubs/show.php?id=60316
2,37,10,https://people.onliner.by/2016/08/11/chp-18
2,37,11,http://smi2.mirtesen.ru/blog/43111140192/Komizm-situatsii-v-tom,-chto-kubikov-s-bukvami-vsego-chetyire:-%C2%AB?domain=mirtesen.ru\u0026pad=1\u0026paid=1
1,37,12,http://bastard-fm.blogspot.ru/
1,37,13,http://sverhestestvenoe.com/online/10-season/22-seria-10-season.html
1,37,14,http://readmanga.me/girl_the_wild_s/vol1/19
1,37,15,http://mentales.ru/2011/07/21/shest-prichin-ne-zhenitsya-na-razvedenke-s-rebenkom/
1,37,16,http://forum.garant.ru/?read,2,619990,620087
1,37,17,http://www.kvir.ru/articles/pyatero.html
0,37,18,http://introvert.su/
0,37,19,http://tema-vmeste.ru/viewtopic.php?id=621
0,37,20,http://www.iarex.ru/interviews/44202.html
0,37,21,https://svredut.ru/news/eldar-mamedov-redut-narisovat-byaku-ili-rebenka-zapugat-do-polusmerti-chto-za-detskiy-sad/
0,37,22,http://bibliotekar.kz/put-abaja-kniga-pervaja-muhtar-auyezov/abai-vozvraschenie.html
0,37,23,https://www.9111.ru/articles/2015-10-05/193604/
0,37,24,https://my-hit.org/film/4322/
0,37,25,http://army-magicians.org/forum/14-1450-1
0,37,26,http://kravchinskih.diary.ru/
0,37,27,http://forum.horrors.ru/archive/index.php/t-1130.html
0,37,28,http://leskov.lit-info.ru/leskov/proza/tupejnyj-hudozhnik.htm
0,37,29,http://www.mama.mk.ua/forum/vsyakaya-vsyachina/yumor-prikoly/3509/100-podvigov-kotorye-dolzhen-sovershit-nastoyaschiy-muzhchina.html?page=1
0,37,30,http://www.dialand.ru/comm/phpBB3/viewtopic.php?t=5558
0,37,31,http://s13.ru/archives/116540
0,37,32,http://pryamoj-efir.ru/pryamoj-efir-19-01-2016-ulyanovskaya-istyazatelnica-ona-spala-s-moim-parnem/
0,37,33,http://xn--80apjgdy9f.xn--p1ai/threads/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D0%B8-%D0%BF%D0%BE-%D0%BF%D1%80%D0%B8%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D1%8E.10606/
0,37,34,http://ulnovosti.ru/content/1/Vyzhech_kalenym_zhelezom_V_Sengileevskom_rayone_oppoziciyu_zastavlyayut_snimatsya_s_vyborov_ugrozami_uvolneniya_davleniem_na_biznes_i_obychnym_hamstvom_
0,37,35,http://yk.kz/forum/archive/index.php/t-2586.html
4,38,0,http://obsuzhday.com/q/98359598
4,38,1,http://otvet.mail.ru/question/9429555/
4,38,2,http://otvet.mail.ru/question/9605285/
3,38,3,http://www.bolshoyvopros.ru/questions/584109-kakoj-vash-ljubimyj-den-nedelipochemu.html
3,38,4,http://irc.lv/qna/%D0%9A%D0%B0%D0%BA%D0%BE%D0%B9_%D0%B2%D0%B0%D1%88_%D0%BB%D1%8E%D0%B1%D0%B8%D0%BC%D1%8B%D0%B9_%D0%B4%D0%B5%D0%BD%D1%8C_%D0%BD%D0%B5%D0%B4%D0%B5%D0%BB%D0%B8_%D0%9D%D0%B5_%D0%BF%D1%8F%D1%82%D0%BD%D0%B8%D1%86%D0%B0_%D0%BB%D0%B8
3,38,5,http://galya.ru/clubs/show.php?id=470487
2,38,6,http://www.happy-giraffe.ru/user/162805/blog/post103779/
2,38,7,http://vk.com/topic-811801_1115691
2,38,8,http://www.baby.ru/blogs/post/33729024-22458995/
2,38,9,http://www.voprosnik.ru/forum/poll/141668/%D0%9A%D0%B0%D0%BA%D0%BE%D0%B9-%D0%B2%D0%B0%D1%88-%D0%BB%D1%8E%D0%B1%D0%B8%D0%BC%D1%8B%D0%B9-%D0%B4%D0%B5%D0%BD%D1%8C-%D0%BD%D0%B5%D0%B4%D0%B5%D0%BB%D0%B8-%D0%9F%D0%BE%D1%87%D0%B5%D0%BC%D1%83
1,38,10,http://markating.ru/
1,38,11,http://hivlife.info/threads/2067-%D0%90-%D0%BA%D0%B0%D0%BA%D0%BE%D0%B9-%D0%B1%D1%8B%D0%BB%D0%B0-%D0%B2%D0%B0%D1%88%D0%B0-%D0%BF%D0%B5%D1%80%D0%B2%D0%B0%D1%8F-%D0%BB%D1%8E%D0%B1%D0%BE%D0%B2%D1%8C
1,38,12,http://www.simscreative.net/t3157-topic
0,38,13,http://yagotova.ru/mesjachnye/devushki/primety-po-mesyachnym.html
0,38,14,http://brychewa.ru/kak-den-nedeli-vashego-rozhdeniya-vliyae/
0,38,15,http://krasotka.postimees.ee/3584399/magija-uspeha-v-kakoj-den-nedeli-luchshe-vsego-strich-volosy
0,38,16,http://magiyaforum.ru/archive/index.php/t-763.html
0,38,17,http://www.byxou.ru/forum/index.php?showtopic=596
0,38,18,http://bledans.ru/otvet/kakoi-den-nedeli-budet-31-dekabrya-2014-goda
0,38,19,http://v-soc.ru/q/453219-kakoy-den-nedeli-vy-ne-lubite/
0,38,20,http://otvet.expert/kakoy-den-nedeli-vam-bolee-vsego-nravitsya-i-pochemu-386685
0,38,21,http://forums.gameguru.ru/topic/11729-kakoi-vash-liubimyi-den-nedeli/
0,38,22,http://modstalker.ru/forum/63-3084-1
0,38,23,http://otravleniya.net/ochishhenie-organizma/ochishhenie-organizma-posle-otkaza-ot-kureniya.html
0,38,24,http://allmusicnew.ru/ms-themes/raznoe/kakoj-bila-vasha-pervaja-lubov.html
0,38,25,http://www.diets.ru/post/964609/
4,39,0,http://www.bolshoyvopros.ru/questions/2222044-zachem-devushki-pri-vzveshivanii-vtjagivajut-zhivot.html
4,39,1,http://otvet.mail.ru/question/24477174/
4,39,2,http://otvet.mail.ru/question/69043837/
3,39,3,http://sprashivalka.com/q/1035387521
3,39,4,http://bibo.kz/anekdoti/blondinki/82922-blondinka-vzveshivajas-na-vesakh-vtjagivaet-zhivot.html
3,39,5,http://otvet.expert/zachem-zhenshina-vtyagivaet-zhivot-kogda-stanovitsya-na-vesi-9704
3,39,6,http://ask.fm/yuliakologreeva
2,39,7,http://otvet.nur.kz/humor/pochemu-blondinka-vzveshivayas-na-vesah-vtyagivaet-zhivot-i6037.html
2,39,8,http://reseto.com/index.php?page=82
2,39,9,http://anecdots.su/anecdot/16039
2,39,10,http://love.mail.ru/ru/mb692822908
1,39,11,http://irc.lv/qna/%D0%9F%D0%BE%D1%87%D0%B5%D0%BC%D1%83_%D0%BA%D0%BE%D0%B3%D0%B4%D0%B0_%D0%B6%D0%B5%D0%BD%D1%89%D0%B8%D0%BD%D0%B0_%D1%81%D1%82%D0%BE%D0%B8%D1%82_%D0%BD%D0%B0_%D0%B2%D0%B5%D1%81%D0%B0%D1%85_%D0%BE%D0%BD%D0%B0_%D0%B2%D1%82%D1%8F%D0%B3%D0%B8%D0%B2%D0%B0%D0%B5%D1%82_%D0%B2_%D1%81%D0%B5%D0%B1%D1%8F_%D0%B6%D0%B8%D0%B2%D0%BE%D1%82
1,39,12,http://video.nur.kz/view=4d8uz285
1,39,13,http://sprashivai.ru/green_green_tea
1,39,14,http://www.inpearls.ru/812574
1,39,15,http://my.mail.ru/mail/kote.lyublyu/
0,39,16,http://biolip.1shop-hit.ru/
0,39,17,https://thequestion.ru/questions/131947/pochemu-90-lyudei-vzveshivayas-na-vesakh-vtyagivaet-zhivot
0,39,18,http://glistof.net/board/klevye_statusy/blondinka_vzveshivajas_na_vesakh_vtjagivaet_zhivot/67-1-0-17274
0,39,19,http://pikabu.ru/story/pochemu_blondinka_vzveshivayas_na_vesakh_vtyagivaet_zhivot_3199435
0,39,20,http://atkritka.com/195128/
0,39,21,http://www.askforme.ru/question/174901327
0,39,22,http://nedeli.org/mama/forum18/topic718/
0,39,23,http://wnovosti.ru/voprosi-i-otveti/61057-Pochemu-90-lyudeiy-vzveshivayas-na-vesah-vtyagivaet-zhivot.html
0,39,24,http://kalorii.org/54-kak-mozhno-ubrat-zhivot-za-2-dnya-v-domashnih-usloviyah.html
0,39,25,http://galya.ru/clubs/show.php?id=749511
0,39,26,http://sxn.today/otnoshenie-k-jivoty-y-devyshki_105-t.html
0,39,27,http://fotodiet.ru/stomach.htm
0,39,28,http://ru-anti-blonde.livejournal.com/2309.html
0,39,29,http://noon.am/2009/07/07/%D0%BF%D1%80%D0%B8%D0%BA%D0%BE%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5-%D0%B2%D0%BE%D0%BF%D1%80%D0%BE%D1%81%D1%8B-01
0,39,30,http://superstatus.ru/?id=20089
0,39,31,http://www.baby.ru/blogs/post/264616550-235813636/
0,39,32,http://www.askmamas.ru/answers.php?qid=339675
0,39,33,http://www.finparams.ru/info/nado_li_vtjagivat_zhivot_posle_rodov.html
0,39,34,http://fb.ru/article/178947/vakuum-v-jivote-uprajnenie-opisanie-tehnika-osobennosti
0,39,35,http://www.hudeem-bez-problem.ru/vtyagivanie-zhivota.htm
0,39,36,http://man-arch.sxn.today/topic232348.html
0,39,37,http://www.kleo.ru/webboard/pregnancy/archive-2008-01/perestal-vtjagivatsja-zhivot-649494.shtml
0,39,38,http://undostest.narod.ru/
0,39,39,https://ok.ru/group/52145357259004/topic/203696034300
0,39,40,http://sovet.kidstaff.com.ua/question-917998
0,39,41,http://subscribe.ru/digest/woman/beauty/n69438.html
0,39,42,http://youstatus.ru/status.php?statusid=9137
0,39,43,http://m-stanislavna.livejournal.com/174517.html
0,39,44,http://live4fun.ru/joke/267778
0,39,45,http://womenjournal.mirtesen.ru/blog/43683958097/Esli-u-vas-vechno-vyivalivayetsya-zhivot,-no-pri-etom-vyi-ne-zhi?domain=mirtesen.ru\u0026pad=1\u0026paid=1
0,39,46,http://otvetyru.com/humcp
0,39,47,http://oblikomorale.livejournal.com/162045.html
0,39,48,http://www.sxnarod.com/otnoshenie-k-zhivotu-u-devushki-t.html
0,39,49,http://www.doctorfm.ru/beremennost-po-nedelyam/18-nedelya-beremennosti
0,39,50,http://happyticket555.ru/archives/1830
0,39,51,http://v-dosuge.ru/q/95840-zachem-vo-vremya-rodov-davyat-na-zhivot/
0,39,52,http://receptikk.ru/news/zhenshhina_pokhudela_a_zhivot_bolshojj/
0,39,53,https://www.rusdialog.ru/news/70410_1466621121
0,39,54,http://www.statusyblog.ru/blog/statusy_pro_zhivot_puzo/2013-02-19-1076
0,39,55,http://yoohair.ru/foto/pochemu-na-piske-rastut-volosy.html
0,39,56,http://www.nofollow.ru/video.php?c=IAYQ_Ig77VU
0,39,57,http://www.ya-pohudela.ru/search_eae0ea20eff0e0e2e8ebfcedee20e2f2ffe3e8e2e0f2fc20e6e8e2eef220f7f2eee120f5f3e4e5f2fc.html
0,39,58,http://www.trenergold.ru/Ubratigivot/Ubratigivot.htm
0,39,59,http://zhaba.ru/anek/raznie/25234/
0,39,60,http://www.liveinternet.ru/users/irzeis/post361362838
0,39,61,http://www.moscow-faq.ru/questions/wayoflive/sport/14299/78228
4,40,0,http://otvet.mail.ru/question/194986870/
3,40,1,http://sprashivalka.com/q/1035193620
3,40,2,http://reseto.com/index.php?page=82
3,40,3,http://ask.fm/id255396041
2,40,4,http://www.sxnarod.com/muzhchiny-dovolny-li-svoeyu-vneshnostyu-t.html
2,40,5,http://www.bolshoyvopros.ru/questions/1499587-pochemu-mnogie-zhenschiny-ne-dovolny-svoej-vneshnostju.html
2,40,6,http://love.mail.ru/ru/mb1691810770
2,40,7,http://man.sxn.today/topic347376.html
2,40,8,http://evestart.ru/bolit-niz-zhivota-pri-mesyachnyx-boli-vnizu-zhivota-posle-seksa-u-zhenshhin-prichiny.html
2,40,9,http://www.womanhit.ru/psychology/personality/657530-svetlana-abramova-pochti-vse-zhenschinyi-ne-dovolnyi-svoey-vneshnostyu.html
1,40,10,http://www.medow.ru/orgazm-17-vidov-zhenskogo-orgazma.html
1,40,11,http://mixfacts.ru/articles/%D0%BF%D0%BE%D1%87%D0%B5%D0%BC%D1%83-%D0%B6%D0%B5%D0%BD%D1%89%D0%B8%D0%BD%D1%8B-%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D1%8F%D1%8E%D1%82-%D0%BC%D1%83%D0%B6%D1%8C%D1%8F%D0%BC
1,40,12,http://psihomed.com/amneziya/
1,40,13,http://womenjournal.mirtesen.ru/blog/43356516604/17-vidov-zhenskogo-orgazma,o-kotoryih-malo-kto-znayet....?domain=mirtesen.ru\u0026pad=1\u0026paid=1
1,40,14,http://frau-madam.com/tipy-figury-k-kakomu-tipu-otnosites-vy.html
0,40,15,http://lediveka.ru/zdorove/bolezni-i-lechenie/prichiny-vozniknoveniya-miomy-matki-i-simptomy.html
0,40,16,http://re-self.ru/muzhchina-i-zhenshhina-kak-sozdat-sebya-zanovo-v-otnosheniyax.html
0,40,17,http://semyadeti.ru/idealnaya-zhenshhinaa.htm1
0,40,18,http://ru-hijab.livejournal.com/
0,40,19,http://krasgmu.net/publ/bol_vidy_boli/nojushhaja_bol_v_pravom_boku_pod_rebrami/38-1-0-931
0,40,20,http://dantist.tv/xirurgya-zubov/implantacia-zubov/55-implanty-zubov-cena-ustanovki-vidy-i-foto.html
0,40,21,http://grud03.ru/grudi/forma/zhenskaya-grud-kakie-formy-byvaut.html
0,40,22,http://www.ayzdorov.ru/lechenie_depressiya_chto.php
0,40,23,http://brjunetka.ru/pochemu-parni-i-muzhchinyi-uhodyat-ot-samyih-luchshih-zhenshhin/
0,40,24,http://moezrenie.com/poleznoe/znachenie-glaz/glaza-khameleony.html
0,40,25,http://pozdravtenas.ru/pozhelaniya-s-dnem-rozhdeniya-muzhchine/
0,40,26,http://2009-2012.littleone.ru/archive/index.php/t-3841865.html
0,40,27,http://fupiday.com/shhitovidnaya-zheleza-simptomyi-zabolevaniya-u-zhenshhin.html
4,41,0,https://otvet.mail.ru/question/194626223
3,41,1,http://sprashivalka.com/q/1035196975
3,41,2,http://ask.fm/MariyaWinner
3,41,3,http://reseto.com/story.php?2517
2,41,4,http://my.mail.ru/inbox/vdisse24/
2,41,5,http://love.mail.ru/ru/mb1617596644
4,42,0,http://sprashivalka.com/q/1035383094
4,42,1,http://ask.fm/kristinochkagrechuhina
3,42,2,http://reseto.com/story.php?2514
3,42,3,http://www.voprosnik.ru/forum/poll/123268/%D0%9F%D1%80%D0%B8%D1%88%D0%B5%D0%BB-%D0%BD%D0%B0-%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%83-%D0%B0-%D1%82%D0%B0%D0%BC-%D0%A7%D1%82%D0%BE-%D1%82%D0%B0%D0%BC
3,42,4,https://vk.com/milav82
2,42,5,http://postrate.ru/posts/show/id/3705
2,42,6,http://www.mamba.ru/ru/mb1624495626
2,42,7,http://love.mail.ru/ru/mb1624495626
2,42,8,https://www.forumhouse.ru/threads/287256/page-616
1,42,9,http://list47.fresh-news-24.com/
4,43,0,http://www.otvisay.ru/504205-kak-obyasnit-muzhu-chto-ya-vyshla-za-nego-zamuzh-a-ne-usynovila.html
4,43,1,http://otvet.mail.ru/question/178775282/
4,43,2,http://otvet.mail.ru/question/94445739/
3,43,3,http://www.baby.ru/blogs/post/202308734-23429529/
3,43,4,http://www.bolshoyvopros.ru/questions/276126-kak-objasnit-muzhu-chto-ja-vyshla-za-nego-zamuzh-a-ne-usynovila.html
2,43,5,http://status4all.ru/1964-kak-obyasnit-muzhu-chto-ya-vyshla-za-nego-zamuzh-a-ne-usynovila.html
2,43,6,http://blackquote.ru/kak-obyyasnit-muju-chto-ya-vyishla-za-nego-zamuj-a-ne-citata-114995
2,43,7,http://www.liveinternet.ru/users/4510468/post225940121/
2,43,8,http://universetalking.ru/Universetalking/cb2aa18b47e97e529179105c137e659e
1,43,9,http://statusmax.ru/best/77937-status.html
1,43,10,http://otvet.expert/kak-obyasnit-muzhu-chto-ya-vishla-za-nego-zamuzh-a-ne-usinovila-103242
1,43,11,http://galya.ru/catd_new_page.php?id=4475973
1,43,12,http://zakonisti.ru/vyshla_zamuzh_muzh_hochet_usynovit.html
1,43,13,http://live4fun.ru/joke/550372
1,43,14,http://www.mrwolf.ru/Humor/Anekdoty/386
1,43,15,https://ok.ru/profile/524834856547
1,43,16,https://prikol.nur.kz/show-joke/iz-zhenskogo-foruma-quotkak-obyasnit-muzhu-chto-ya-vishla-za-ne
1,43,17,http://otvet.ukrhome.net/question/40483/
0,43,18,http://love.mail.ru/ru/diary/?tag=%D0%BA%D0%B0%D0%BA+%D0%BE%D0%B1%D1%8A%D1%8F%D1%81%D0%BD%D0%B8%D1%82%D1%8C+%D0%BC%D1%83%D0%B6%D1%83
0,43,19,https://vk.com/club32537449
0,43,20,http://22dom.ru/content/vyhodim-zamuzh-tolko-za-stroiteley
0,43,21,http://i24.com.ua/humor/anecdote/2851
0,43,22,http://www.lynix.biz/kak-obyasnit-muzhu
0,43,23,http://bibo.kz/anekdoti/828659-milym-damam-na-eto-kak-obyasnit-muzhu-chto-ya-vyshla-za-nego-zamuzh-a-ne-usynovila-hochetsya-sprosit.html
0,43,24,http://www.znaikak.ru/kakzastavitmyzhapomogatpohozyaistvy.html
0,43,25,http://kp.kz/jokes/6848-kak-ob-yasnit-muzhu
0,43,26,http://noviy-status.ru/statusy-pro-semyu/3359-statusy-pro-umershuyu-mamu.html
4,44,0,https://ok.ru/proshche/topic/65838895895846
3,44,1,http://otvet.mail.ru/mail/aahmad2
3,44,2,http://otvet.mail.ru/mail/gaja_vadim
3,44,3,http://sprashivalka.com/q/1035388879
2,44,4,http://pryanik-app.net/posts/460305
2,44,5,http://postrate.ru/posts/show/id/1524609
2,44,6,https://fotostrana.ru/public/post/341889/1178595329/
2,44,7,http://i.ytimg.com/vi/s6M5SwYvNXE/maxresdefault.jpg
2,44,8,https://vk.com/id31628528
1,44,9,http://otvetyru.com/tiosg
1,44,10,http://irc.lv/qna/%D0%9A%D0%B0%D0%BA_%D0%BE%D0%B1%D1%8A%D1%8F%D1%81%D0%BD%D0%B8%D1%82%D1%8C_%D0%BC%D0%B8%D0%BA%D1%80%D0%BE%D0%B2%D0%BE%D0%BB%D0%BD%D0%BE%D0%B2%D0%BA%D0%B5_%D1%87%D1%82%D0%BE_%D0%BC%D0%BD%D0%B5_%D0%BD%D1%83%D0%B6%D0%BD%D0%BE_%D0%B3%D0%BE%D1%80%D1%8F%D1%87%D0%B5%D0%B5_%D0%BC%D1%8F%D1%81%D0%BE_%D0%B0_%D0%BD%D0%B5_%D1%80%D0%B0%D1%81%D0%BA%D0%B0%D0%BB%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F_%D1%82%D0%B0%D1%80%D0%B5%D0%BB%D0%BA%D0%B0_%D0%BF%D0%BE%D0%B4_%D0%BD%D0%B8%D0%BC
1,44,11,http://ask.fm/Micha_Sapa
1,44,12,https://twitter.com/sweetsoalya
1,44,13,http://reseto.com/
1,44,14,http://yk.kz/forum/archive/index.php/t-3628.html
1,44,15,http://annabykova.ru/problemy-appetita/nasilie-edoj-kak-ne-nado-kormit-rebenka.html
0,44,16,http://www.bolshoyvopros.ru/questions/672499-kak-objasnit-kotu-koshke-chto-tarelka-ne-pustaja.html
0,44,17,http://2009-2012.littleone.ru/archive/index.php/t-4424883.html
0,44,18,http://mirfactov.com/10-faktov-i-mifov-o-mikrovolnovke/
0,44,19,http://qna.center/question/3169576
4,45,0,http://otvet.mail.ru/mail/zzz234aaa
3,45,1,http://otvet.mail.ru/mail/lilianefe92
3,45,2,http://www.voprosnik.ru/forum/poll/766005/%D0%A1%D0%BA%D0%BE%D0%BB%D1%8C%D0%BA%D0%BE-%D0%B2%D0%B5%D1%81%D0%B8%D1%82-%D0%BE%D0%B4%D0%BD%D0%B0-%D1%82%D0%B0%D0%B1%D0%BB%D0%B5%D1%82%D0%BA%D0%B0-%D0%BF%D0%B0%D1%80%D0%B0%D1%86%D0%B5%D1%82%D0%B0%D0%BC%D0%BE%D0%BB%D0%B0
3,45,3,http://reseto.com/index.php?page=33
2,45,4,http://ask.fm/id288770357
2,45,5,http://www.amigos.inbox.lv/ru/qna
2,45,6,https://vk.com/id271824268
2,45,7,http://www.calorizator.ru/article/pill/allohol
2,45,8,http://idunn.org/2678-kak-pohudet-za-1-den.html
1,45,9,http://skolb1ko-mozhno-estb1-arbuz-pri-pohudenii.diets-ffadqiw.appspot.com/
1,45,10,http://otravleniya.net/ximicheskie-otravleniya/otravlenie-fenazepamom.html
1,45,11,http://www.imho24.ru/recommendation/59374/
1,45,12,http://www.mod.kz/catalog/view/6954/
0,45,13,http://otvet.nur.kz/health-beauty/skolko-tabletok-aktivirovannogo-uglya-pit-dlya-pohudeniya-i124137.html
0,45,14,http://klinika-artemon.ru/faq/tajjskie_tabletki_dlja_pokhudenija_st.html
0,45,15,http://novyediety.ru/preparaty-dlya-poxudeniya/goldlajn-tabletki-dlya-poxudeniya-otzyvy/
0,45,16,http://tabletki-chtob-ne-hotelosb1-estb1.diets-vtykbcz.appspot.com/
0,45,17,http://fitdeal.ru/vse-o-vese/xudeem-vmeste/ananas-dlya-poxudeniya.html
0,45,18,http://do-skolb1ko-chasov-nuzhno-estb1-chtob-pohudetb1.diets-caqwndm.appspot.com/
0,45,19,http://na-skolb1ko-vredny1-tabletki-zheludku-ipodzheludochnoi1.dieta-35526.appspot.com/
0,45,20,http://ligamed43.ru/query/skolko_nado_zhira_dlja_pokhudenija.html
0,45,21,http://karelsh.ru/faq/tabletki_dlja_pokhudenija_amvejj.html
0,45,22,http://do-skolb1ko-chasov-nuzhno-estb1-chtob-pohudetb1.diets-kjotzyi.appspot.com/
0,45,23,http://dgp7muz74.ru/articles/tabletki_dlja_pokhudenija_appetinol/
